ID Caso,Fecha,Participante,Rol
517,2023-10-11,María Fernanda Marti,Cliente
518,2023-11-18,Brunilda Chamorro,Abogado
519,2020-12-28,Cristóbal Aramburu Arribas,Testigo
520,2021-07-29,Pepita Alonso,Cliente
521,2025-02-12,Alexandra del Vall,Cliente
522,2022-01-22,Francisco Javier Campoy Asensio,Abogado
523,2023-10-24,Gastón Bellido Garcés,Abogado
524,2023-09-07,Ignacio Pedro Salas,Testigo
525,2024-02-11,Herminia Robles Bilbao,Testigo
526,2022-07-09,Narcisa Riquelme Gisbert,Abogado
527,2023-08-01,Ramón Segura Cantón,Testigo
528,2023-07-24,Noa Calzada Ibarra,Abogado
529,2023-12-31,Manolo Roma Cabrera,Cliente
530,2022-11-27,Horacio del Mata,Testigo
531,2021-11-14,Edgardo Leiva Escobar,Abogado
532,2023-05-15,Rosario Portillo,Cliente
533,2024-04-27,Raimundo Villanueva Tudela,Cliente
534,2023-06-24,Simón Figueroa,Cliente
535,2023-02-07,Visitación del Machado,Abogado
536,2021-08-29,Felipe Gerardo Calvo Guijarro,Cliente
537,2024-06-01,Iris Pont Ropero,Abogado
538,2023-12-04,Guiomar Mulet Collado,Abogado
539,2023-10-14,Cándido Félix Olivé Echeverría,Testigo
540,2024-11-29,Esther Arellano Anaya,Abogado
541,2024-08-13,Leocadia Alberto Amo,Abogado
542,2024-10-15,Isaías Morante Castell,Abogado
543,2024-03-22,Rosalva Armas Gallardo,Abogado
544,2021-04-07,Natalio Valls Solano,Abogado
545,2022-11-20,Luciano Dalmau Batalla,Abogado
546,2023-02-06,Darío del Chico,Cliente
547,2023-09-05,Marianela Carnero Barceló,Testigo
548,2022-06-28,Carina de Cózar,Testigo
549,2024-02-10,Rolando Beltrán Quiroga,Abogado
550,2024-12-26,Candelario Valderrama Guzmán,Abogado
551,2022-09-02,Albino Rozas-Gálvez,Testigo
552,2021-10-02,Flor Felicidad Díez Cortés,Testigo
553,2021-05-24,Andrés Felipe Jimenez Bermejo,Testigo
554,2024-04-27,Aitor Gilabert Borja,Abogado
555,2021-04-28,Esther Merino Flor,Cliente
556,2020-10-19,Casandra del Leiva,Abogado
557,2024-03-12,Prudencio Sabater Bilbao,Testigo
558,2023-08-08,Ofelia Bustos Cantero,Abogado
559,2023-11-13,Bernardo Villaverde Murillo,Cliente
560,2023-07-04,Luciano Cerro Vergara,Cliente
561,2023-01-10,Geraldo Valenciano Pardo,Testigo
562,2023-01-15,Abilio Anguita Duque,Cliente
563,2022-08-24,Chuy Arregui-Marqués,Cliente
564,2024-01-10,María Belén Galvez Anguita,Abogado
565,2023-05-11,Moisés Saldaña Bayón,Abogado
566,2020-07-01,Amanda Escribano-Miró,Cliente
567,2023-10-20,Fulgencio Eligio Meléndez Alfaro,Abogado
568,2021-11-25,Cristóbal Simó Acero,Cliente
569,2023-06-18,Melania Maricela Franco Flores,Testigo
570,2021-12-24,Florentino Solano Álvaro,Cliente
571,2024-03-24,Eufemia Ortiz Esteve,Abogado
572,2024-01-02,Dolores del Viña,Cliente
573,2024-07-17,Águeda Leocadia Ramírez Jiménez,Cliente
574,2024-03-04,Áurea Plaza Benitez,Abogado
575,2021-01-18,Jesusa Verdejo Lobato,Cliente
576,2022-03-17,Antonio Casares Real,Cliente
577,2021-09-25,Teobaldo Campillo Velázquez,Abogado
578,2020-07-15,Rosaura Zamorano Tovar,Abogado
579,2024-01-11,Eusebio de Cuadrado,Testigo
580,2024-02-06,Encarnación Amador Hernando,Cliente
581,2020-07-25,Natalia Carreras Salas,Testigo
582,2024-02-18,Melania Llano Hurtado,Cliente
583,2023-01-07,Rubén del Sebastián,Abogado
584,2021-08-22,Felipa Elvira Barros Alemany,Cliente
585,2022-05-05,Maricela Ramírez-Jordán,Cliente
586,2023-12-17,Severo Zapata Pinilla,Cliente
587,2024-05-11,Visitación Cortés,Abogado
588,2023-06-07,Dani Núñez Marco,Abogado
589,2023-12-14,Dafne Oliveras Blanch,Cliente
590,2024-02-06,Jorge Bartolomé Pera,Testigo
591,2023-08-21,Febe Exposito Cardona,Testigo
592,2022-06-14,Adelardo Montero,Testigo
593,2021-08-10,Matilde Merino-Roldán,Abogado
594,2023-12-07,Adora Sandoval,Cliente
595,2023-10-25,Teodora de Oliver,Testigo
596,2022-12-30,Ciro Busquets-Diego,Cliente
597,2023-12-17,Ale del Coca,Testigo
598,2021-12-22,Maxi Baquero Gomez,Cliente
599,2023-04-25,René del Cantón,Cliente
600,2024-01-27,Gil Vidal-Peinado,Abogado
601,2022-03-22,Chucho Carbó Esparza,Abogado
602,2022-06-20,Jose Carlos Zapata Guzman,Testigo
603,2023-07-06,Valentín Cazorla Haro,Abogado
604,2021-04-28,Rosario Pombo Ugarte,Cliente
605,2023-12-05,Margarita Zurita-Pedrosa,Abogado
606,2024-06-29,Eloísa Escalona,Testigo
607,2024-12-06,Zaira Zapata Gracia,Testigo
608,2021-11-11,Chuy Marcelo Quero Vigil,Testigo
609,2023-04-15,Rafa Soler Rodrigo,Abogado
610,2020-12-19,Lupe Asenjo Dueñas,Cliente
611,2022-10-09,Emiliano Falcó-Franch,Abogado
612,2024-01-26,Héctor Gargallo Corbacho,Cliente
613,2022-05-03,Heriberto Roig Sanjuan,Abogado
614,2022-12-10,Úrsula Herminia Ortega Aguiló,Testigo
615,2022-02-25,Ibán Torrecilla-Uría,Abogado
616,2024-08-07,Charo Feliu Olmedo,Cliente
617,2022-09-21,Odalis Polo Ferrán,Abogado
618,2024-03-09,Cayetana Clemente-Alarcón,Testigo
619,2022-03-31,Nicolás Marin Cerdá,Testigo
620,2022-04-03,Venceslás Gelabert Serna,Cliente
621,2021-09-10,Nazaret Rebollo Carrasco,Abogado
622,2022-05-15,Eric Reyes Izquierdo,Cliente
623,2023-07-07,Marcial Garay Lerma,Testigo
624,2024-05-01,Evelia Quintana Escribano,Abogado
625,2024-06-09,Inés de Lopez,Testigo
626,2023-12-06,Elpidio Ayuso Cornejo,Abogado
627,2020-07-26,Reyes Rebollo,Cliente
628,2023-12-04,Eloy Alcolea Urrutia,Abogado
629,2024-01-09,Roldán del Salvador,Cliente
630,2022-03-17,Nydia Anna Tejero Ferrera,Abogado
631,2022-09-28,Amparo Tecla Bayo Garriga,Testigo
632,2022-05-15,Máxima Barragán Maza,Abogado
633,2023-06-19,Bartolomé Castilla,Abogado
634,2022-12-11,Zaira Campoy Acero,Testigo
635,2021-09-20,Tristán Vaquero-Rozas,Abogado
636,2022-12-15,Marcelino Yuste-Franch,Testigo
637,2021-04-15,Paula Vargas Ballesteros,Testigo
638,2023-10-05,Eustaquio Romero Conde,Abogado
639,2024-01-11,Pepito del Villar,Cliente
640,2022-09-01,Micaela Guitart Moles,Cliente
641,2024-11-10,Baudelio Leon Mur,Testigo
642,2022-09-24,Anna Chamorro,Abogado
643,2023-08-26,Carmen Anabel Roma Barceló,Cliente
644,2024-09-07,Moisés del Abella,Testigo
645,2023-10-18,Marino Kike Echeverría Molins,Cliente
646,2021-07-04,Vinicio Ferreras,Testigo
647,2023-11-06,Teófilo Oliva,Cliente
648,2023-09-06,Plinio Tena Nieto,Abogado
649,2021-04-09,Jacobo Yáñez,Abogado
650,2022-07-26,Marcio del Gomez,Testigo
651,2022-01-25,Marcial Juan Diéguez,Cliente
652,2022-12-06,María Bernardo Feijoo Canals,Abogado
653,2021-11-10,Tito Antonio Cid Pelayo,Testigo
654,2023-10-12,Consuelo Iglesias Serna,Abogado
655,2023-07-02,Isidro Llabrés Portillo,Cliente
656,2024-06-16,Maxi Lozano Mínguez,Testigo
657,2023-10-07,Georgina Castejón,Abogado
658,2023-11-06,Chita Pino,Testigo
659,2024-01-13,Reina Crespo Hervás,Testigo
660,2023-07-11,Tadeo Acosta Marcos,Cliente
661,2023-08-13,Ángel Barragán Moles,Testigo
662,2022-09-02,Mario de Yuste,Testigo
663,2024-02-06,Maite Puga Murcia,Testigo
664,2023-05-03,Jordán de Giménez,Testigo
665,2021-03-23,Alberto Coloma,Cliente
666,2023-03-07,Begoña Lara Granados Falcó,Cliente
667,2021-01-28,Juan Carlos Tomas,Testigo
668,2023-09-03,Azahar Macaria Carpio Tirado,Testigo
669,2023-08-01,Consuelo Marqués Cerezo,Testigo
670,2023-04-04,Lucila de Belda,Cliente
671,2023-06-21,Enrique Aparicio Benavides,Cliente
672,2024-08-14,Julián José Manuel Santamaría Bernad,Testigo
673,2022-09-01,Apolinar Reyes Pujadas,Abogado
674,2023-10-28,Maribel Álvaro Correa,Testigo
675,2023-10-08,Paulino Teruel,Abogado
676,2021-10-09,Purificación Esteban Vázquez,Cliente
677,2022-04-29,Nazario de Pedrosa,Abogado
678,2022-02-18,José María Galiano Agullo,Testigo
679,2022-02-09,Chita Cueto-Abellán,Cliente
680,2023-01-10,Anunciación Yuste Gálvez,Cliente
681,2022-01-31,María Manuela del Casals,Testigo
682,2024-05-18,Cipriano Costa,Abogado
683,2022-11-01,Luis Miguel Yuste Soler,Cliente
684,2021-08-28,Nuria Escrivá,Cliente
685,2021-06-21,Nacho Rosa Berrocal,Testigo
686,2022-04-24,Jennifer Fernanda Castañeda Nogueira,Abogado
687,2023-06-15,Florina Márquez Páez,Testigo
688,2023-11-19,Nicanor Cobos Mascaró,Testigo
689,2021-07-26,Ale Calvet Morata,Abogado
690,2022-09-10,Aníbal Saldaña,Testigo
691,2024-08-23,Ramiro Montero Capdevila,Testigo
692,2023-10-26,Armando Diez,Abogado
693,2024-07-24,Efraín Daza Guillen,Cliente
694,2023-04-02,Odalys Villanueva Artigas,Cliente
695,2022-08-25,Concha Prado-Gabaldón,Cliente
696,2023-12-19,Pepita Noguera Gascón,Testigo
697,2022-12-01,Candelario Crespo Lorenzo,Testigo
698,2024-09-20,Nacio Melchor Pareja Abascal,Abogado
699,2023-11-14,Jose Angel Casanova Pina,Testigo
700,2022-08-06,Zacarías Calvo Puig,Cliente
701,2022-07-20,Marcio Borrego Cepeda,Testigo
702,2021-01-17,Leonel Pío Báez Galan,Cliente
703,2024-03-08,Íngrid Riba Bello,Testigo
704,2022-01-12,Emma Nicolás Hervás,Abogado
705,2023-03-11,Graciana Aroca Fuertes,Cliente
706,2022-07-21,Pablo Campillo Collado,Testigo
707,2024-02-16,Pepito Campos Verdú,Testigo
708,2024-05-21,Encarnacion Arana Palacios,Abogado
709,2023-09-18,Eva María del Jara,Testigo
710,2023-07-13,Estefanía Pou Varela,Testigo
711,2022-07-12,Asunción Castañeda Gálvez,Abogado
712,2024-12-04,Teresita Carolina Alemán Guardia,Abogado
713,2022-05-30,Dionisia Arroyo-Pedrero,Testigo
714,2022-12-30,Martin Patiño-Portillo,Testigo
715,2021-10-06,Sandra Revilla Peña,Testigo
716,2024-12-15,Jose Mate Gil,Cliente
717,2023-05-27,Juan Luis Soria Bernad,Abogado
718,2025-01-04,Ariel Portillo Marti,Cliente
719,2024-05-30,Mauricio Barreda Jáuregui,Cliente
720,2024-03-01,Beatriz Sotelo Osuna,Abogado
721,2023-09-29,Nuria Garrido Martínez,Cliente
722,2021-12-03,Norberto Olivares Cazorla,Cliente
723,2022-11-24,Blanca Perea Alberto,Testigo
724,2024-04-19,Ana Cano Portillo,Abogado
725,2021-12-04,Juan Luis Plácido Soriano Portero,Testigo
726,2023-05-28,Noemí Ribera Durán,Testigo
727,2023-03-24,Amor Santiago Vallejo Vila,Abogado
728,2025-02-19,Vicente Alvarado-Arcos,Abogado
729,2022-10-15,Cipriano del Roselló,Testigo
730,2024-11-18,Nicodemo del Lloret,Abogado
731,2023-03-13,Alfonso Crespi-Cuadrado,Abogado
732,2023-11-08,Isabela de Ferreras,Testigo
733,2020-08-14,Margarita Piedad Poza Morán,Cliente
734,2021-09-21,Hector Martín,Testigo
735,2024-02-29,Arturo Jove,Abogado
736,2022-03-19,Donato del Pascual,Abogado
737,2021-10-31,Virgilio Company Ochoa,Abogado
738,2023-06-15,Ofelia Sosa,Cliente
739,2023-07-08,Melisa Guiomar Blanca Costa,Cliente
740,2023-12-04,Joan Pedraza Cerdán,Cliente
741,2022-11-02,Jose Ramón Cáceres Ricart,Cliente
742,2024-11-01,Juan Manuel Custodio Vives Paredes,Testigo
743,2022-04-23,Dolores Nuñez Cuéllar,Cliente
744,2024-05-08,Eliseo Carlos Cózar,Cliente
745,2024-09-03,Ruperto Gervasio Ariño Muro,Testigo
746,2022-09-23,Macario Iborra Heredia,Testigo
747,2023-02-28,Alicia del Benitez,Cliente
748,2022-03-01,Adalberto Cerro Galiano,Testigo
749,2023-11-29,Gabriel de Serra,Abogado
750,2023-09-02,Fabiana Asunción Calderón Ferreras,Testigo
751,2023-06-02,Rosario Priego-Elorza,Testigo
752,2021-04-23,Luisa Elisabet Gonzalo Esparza,Abogado
753,2023-02-12,Godofredo Domingo Salgado Fuente,Testigo
754,2022-09-13,Albert Mariscal,Cliente
755,2021-08-02,Primitivo Báez Segarra,Abogado
756,2024-06-05,Rosario Piñol Melero,Abogado
757,2022-02-06,Sabina Gárate Escolano,Testigo
758,2025-01-27,Alberto Falcó-Quintanilla,Testigo
759,2024-05-31,Primitivo Rosendo Cánovas Elías,Abogado
760,2022-09-27,Florencia del Muro,Testigo
761,2020-12-09,Celestina Mónica Noriega Revilla,Testigo
762,2024-01-14,Lola Ramírez Salas,Abogado
763,2023-12-15,Raimundo Carro Tenorio,Abogado
764,2024-09-16,Ricardo Noguera Uría,Testigo
765,2023-01-22,Serafina Teruel Zamora,Cliente
766,2021-04-05,Lupe Coll Iglesias,Testigo
767,2022-01-17,José Mari Estévez Almansa,Abogado
768,2024-02-01,Estela Vallejo Ortuño,Cliente
769,2025-03-14,Evaristo Figuerola Agudo,Abogado
770,2022-08-12,Norberto Luján Arranz,Cliente
771,2022-10-15,Vasco Madrid Casanova,Testigo
772,2022-07-16,Lucio Murillo Muro,Cliente
773,2024-02-07,Abigaíl Lloret Tolosa,Testigo
774,2022-05-12,Tecla Abad-Dominguez,Cliente
775,2023-10-07,Teodora Vallés Soria,Abogado
776,2022-07-15,Leire Tormo Iglesias,Abogado
777,2022-09-18,Ramona Leiva,Testigo
778,2023-08-20,Cayetano Escribano Múñiz,Abogado
779,2023-02-27,Pancho Osorio Bárcena,Testigo
780,2022-10-23,Adelardo Carnero,Cliente
781,2024-05-31,Íngrid Crespo Noriega,Abogado
782,2022-03-02,Cándida Piquer Alarcón,Abogado
783,2022-05-03,Susana Almeida Cuervo,Cliente
784,2022-09-20,Juana Acuña-Ochoa,Testigo
785,2024-01-25,Ambrosio Chacón Estrada,Testigo
786,2022-09-22,Merche Rosenda Porcel Calleja,Abogado
787,2022-09-22,Bárbara Bernad Lledó,Cliente
788,2024-09-16,Catalina Alonso Rovira,Abogado
789,2023-02-27,Martina Nieto Gómez,Cliente
790,2020-12-18,Felix Tamayo-Larrea,Testigo
791,2024-02-08,Calista Giménez,Abogado
792,2022-09-19,Yolanda del Elorza,Testigo
793,2023-03-12,Porfirio del Tejada,Testigo
794,2021-11-09,Gerardo Aliaga,Cliente
795,2023-02-15,Valeria Mínguez Egea,Abogado
796,2024-11-25,Heliodoro Quesada Bosch,Testigo
797,2023-05-30,Felipa Campos Sacristán,Testigo
798,2023-08-30,Alba Vilalta Sainz,Cliente
799,2022-05-15,Encarnacion Vera-Azorin,Abogado
800,2024-02-16,Rita de Fiol,Testigo
801,2022-01-23,Leonardo Silvestre Quirós Tamayo,Testigo
802,2024-01-06,Ramona Leiva Anguita,Abogado
803,2021-10-04,Martin Vélez-Mir,Testigo
804,2021-01-07,Donato Mendez Casals,Abogado
805,2024-08-02,Ligia Morata Villar,Cliente
806,2024-01-09,Clemente Alcalá Moll,Abogado
807,2022-01-02,Gabriela Bermudez-Blasco,Cliente
808,2023-02-17,David Barriga Teruel,Testigo
809,2021-08-23,Paz Blasco Cobos,Abogado
810,2023-11-10,Loreto Gascón Arnaiz,Testigo
811,2021-11-26,Isaura Tormo Clemente,Cliente
812,2024-07-31,Abel Araujo Solís,Testigo
813,2022-06-08,Rosaura Bernad Sabater,Testigo
814,2024-03-05,Alejandra Fiol Suárez,Abogado
815,2023-12-29,Adrián de Palacios,Abogado
816,2024-08-10,Salomón Fuente Campillo,Cliente
817,2023-02-11,Luís Tejera,Cliente
818,2024-11-14,Heliodoro César Marcos Arribas,Cliente
819,2022-04-29,Emiliana Montes-Santana,Testigo
820,2024-02-25,Joel Poza Gargallo,Cliente
821,2022-05-30,Eufemia Santana Báez,Testigo
822,2023-01-19,Adelia Candelas Carrasco Colomer,Testigo
823,2022-11-09,Joaquín Bermejo Saura,Cliente
824,2022-12-04,Flor Olivares-Artigas,Abogado
825,2021-12-01,Claudio Graciano Porras Bermudez,Testigo
826,2020-09-15,Brunilda Coronado Sánchez,Cliente
827,2022-08-21,Araceli Codina Uría,Cliente
828,2023-05-22,Angelita Rueda Cerro,Cliente
829,2024-04-13,Marianela Verdugo-Andrade,Testigo
830,2024-05-27,Leocadio Leopoldo Carnero Cardona,Abogado
831,2023-07-24,Gertrudis María Pilar Arnal Azcona,Cliente
832,2023-04-23,Lucas del Navas,Cliente
833,2022-04-08,Andrés Felipe Mur-Quevedo,Testigo
834,2024-03-10,Fabiana Báez González,Testigo
835,2023-07-18,Julie Leandra Galvez Escalona,Abogado
836,2023-11-24,Manuela Lastra Galiano,Testigo
837,2024-05-29,Marcial Pol,Cliente
838,2024-09-01,Marina Aragón Español,Cliente
839,2023-07-21,Hilda Pacheco Ortuño,Abogado
840,2022-03-11,Aitor Marquez Salmerón,Cliente
841,2024-06-17,Maribel Portillo Palacio,Testigo
842,2022-09-21,Ramiro Pulido,Cliente
843,2022-02-11,Ciríaco Diéguez Jódar,Testigo
844,2023-04-01,Jose Francisco Ordóñez-Ruiz,Abogado
845,2022-02-26,Jose Ramón Blanch Marí,Cliente
846,2022-09-01,Manu Catalán,Abogado
847,2024-06-16,María Fernanda del Chico,Cliente
848,2023-02-20,Ramiro Pedrosa-Hoyos,Abogado
849,2022-11-16,Primitiva Portero-Pont,Cliente
850,2023-07-22,Cristian Buendía Perez,Testigo
851,2023-01-05,Juanita Talavera,Testigo
852,2023-01-03,Delia del Ródenas,Abogado
853,2021-07-03,Vilma Bueno,Testigo
854,2023-10-07,Crescencia Romero Casanova,Testigo
855,2023-06-01,Vito Porta,Cliente
856,2023-08-17,Nacio Menéndez Antón,Cliente
857,2023-12-03,Calista Botella Casares,Cliente
858,2024-04-24,Georgina Castellanos Coello,Testigo
859,2024-02-11,Graciela Vargas Valverde,Abogado
860,2024-02-20,Alfonso Barba Huguet,Abogado
861,2023-02-12,Plinio Rico Macias,Abogado
862,2023-10-30,Sonia Rovira Vazquez,Testigo
863,2022-09-15,Onofre Mancebo Zorrilla,Cliente
864,2022-02-15,Bernardo Cañizares-Carrillo,Abogado
865,2022-10-12,Nieves Vilanova-Viñas,Cliente
866,2022-07-08,Maristela Ríos-Sans,Testigo
867,2023-06-17,Natanael de Castrillo,Testigo
868,2021-11-29,Benigno Ponce Pozo,Cliente
869,2021-03-23,Reynaldo Gutiérrez-Pons,Abogado
870,2023-09-01,Judith García Díaz,Cliente
871,2024-03-12,Anita Mendoza Reguera,Abogado
872,2022-11-20,Federico Palomar Cuervo,Cliente
873,2023-04-18,Luis Ángel Rodriguez,Abogado
874,2023-08-19,Olegario Fábregas Martínez,Testigo
875,2023-04-14,Eva María Pérez Herranz,Abogado
876,2024-05-26,Elodia Cámara-Yáñez,Cliente
877,2024-12-06,Evita Espada,Cliente
878,2022-05-03,Pía Trillo Duran,Abogado
879,2022-07-04,Augusto Esteve-Ramis,Abogado
880,2022-02-24,Dafne Manjón Perez,Testigo
881,2024-07-01,Reyes Jurado Durán,Cliente
882,2020-11-06,Susanita Villalba Alegria,Abogado
883,2023-04-07,Leopoldo Reguera Acedo,Testigo
884,2022-11-29,Luz Rueda Tamayo,Abogado
885,2022-01-23,Buenaventura Pedrero,Abogado
886,2023-07-30,Hipólito Francisco Arellano,Abogado
887,2024-02-26,Josué de Badía,Testigo
888,2022-11-14,Olivia Miranda Asenjo,Abogado
889,2023-09-05,Ignacio Gallardo,Testigo
890,2023-08-14,Balduino de Arco,Testigo
891,2024-01-11,Arsenio Torres Ferrán,Abogado
892,2022-09-04,Nélida Ligia Osorio Dueñas,Cliente
893,2024-06-07,Rosalva Palmer,Testigo
894,2022-04-06,Eutropio Esteve Ávila,Testigo
895,2021-06-02,Anselmo del Torrecilla,Abogado
896,2021-10-18,Zacarías Mena,Testigo
897,2021-05-03,Felicidad Gonzalo Mesa,Cliente
898,2024-05-23,Herminia Amo Múñiz,Testigo
899,2021-09-09,Eligia Carrión Ariza,Testigo
900,2022-02-09,Calisto de Chico,Cliente
901,2023-02-22,Pacífica Molina Aguilar,Cliente
902,2023-01-01,Arturo Valdés-Valenciano,Testigo
903,2024-04-10,Leonardo Solé,Testigo
904,2023-04-01,Eugenio Blasco-Vega,Testigo
905,2022-08-13,Jose Francisco Valentín Martín Salom,Cliente
906,2023-04-10,Narciso Almeida Larrea,Testigo
907,2023-08-21,Eva Araceli Zamorano Revilla,Abogado
908,2024-11-29,José María Melero Riera,Abogado
909,2023-07-01,Adán Lucena-Pintor,Testigo
910,2024-03-27,Custodio de Villalobos,Cliente
911,2020-09-30,Rosalinda Mariño Manuel,Cliente
912,2023-10-14,Ximena Torrijos,Abogado
913,2022-03-08,Plinio Viñas Vidal,Cliente
914,2022-10-15,Marino de Cañete,Testigo
915,2023-07-28,Epifanio Esparza Guerrero,Testigo
916,2020-12-18,José Manuel Armengol Crespi,Testigo
917,2021-11-28,Abril Roman-Feliu,Cliente
918,2024-05-02,Ofelia Paredes Escobar,Testigo
919,2022-11-01,Román Ibañez-Oliveras,Cliente
920,2023-02-02,Fortunata Baró-Atienza,Cliente
921,2024-09-10,Jose Antonio de Cortina,Testigo
922,2022-06-13,Arturo Estrada,Testigo
923,2023-09-20,Aureliano Hervia Cerdá,Testigo
924,2024-06-04,Eligia Guerrero Navarrete,Cliente
925,2023-06-04,Asdrubal del Barranco,Cliente
926,2024-07-25,Elvira Martorell Lobo,Cliente
927,2024-04-25,Marciano Vicens Barberá,Cliente
928,2024-01-27,Ovidio del Carvajal,Cliente
929,2022-10-05,Ariadna Bello Parra,Cliente
930,2022-04-23,Ale de Iriarte,Testigo
931,2024-02-26,Luis Ferrero Planas,Cliente
932,2023-07-02,Camila Rivera Belmonte,Abogado
933,2023-10-31,Inés Cervera Garzón,Abogado
934,2023-07-17,Corona Alcalá Lorenzo,Abogado
935,2024-10-18,Aristides Jordá Gascón,Testigo
936,2022-12-08,Vasco Saldaña Aranda,Testigo
937,2022-11-20,Jafet Zamorano Paniagua,Cliente
938,2022-11-25,Juan Manuel Quintanilla Criado,Testigo
939,2023-01-31,Estrella Adadia Padilla,Cliente
940,2022-10-01,Concha Borrell Bonilla,Testigo
941,2021-03-29,Francisco Jose Palomar Gibert,Cliente
942,2024-03-30,Dolores Nicolau Macías,Testigo
943,2023-02-24,Cristóbal Font Quintero,Abogado
944,2024-07-06,Emiliano Donoso Aguilar,Testigo
945,2024-05-23,Clímaco de Espejo,Cliente
946,2023-09-29,Eloísa Núñez Carranza,Testigo
947,2024-06-25,Charo Conesa Sarmiento,Cliente
948,2023-04-27,Donato Moliner Villalobos,Testigo
949,2021-08-10,Alonso Guijarro Madrigal,Testigo
950,2024-05-31,Ciriaco Lucena Saura,Cliente
951,2023-03-23,Lino Escobar Galván,Cliente
952,2023-03-03,Marcia Arranz Gutierrez,Cliente
953,2022-12-06,Celia Monreal Arrieta,Testigo
954,2024-09-03,Hilario Pinedo Ortuño,Testigo
955,2022-12-28,Salvador Solera Acero,Abogado
956,2022-11-11,Enrique del Figuerola,Testigo
957,2024-01-13,Juan Manuel Barrera Manrique,Cliente
958,2020-09-23,Joaquina Pomares Pombo,Testigo
959,2024-01-27,Galo Novoa,Testigo
960,2023-08-18,Dionisio Soriano,Cliente
961,2024-07-20,Anita de Montalbán,Cliente
962,2023-10-16,Cayetana Gámez Noguera,Testigo
963,2023-05-07,Candelas Laguna Maestre,Testigo
964,2024-07-27,Sara Sureda Balaguer,Testigo
965,2022-01-09,Cayetano Fortunato Padilla Mendez,Abogado
966,2022-07-28,José Ángel Abril,Abogado
967,2023-02-26,Abilio Quevedo,Cliente
968,2021-10-09,María Pilar Ballesteros Perelló,Cliente
